rank,star,status,status_datetime,officer_id,trr_id
LIEUTENANT,667.0,,2016-09-11 01:36:00-05:00,2859,99071
OFFICER,12783.0,,2016-09-10 03:42:00-05:00,24082,99072
SERGEANT,2312.0,,2016-09-10 03:58:00-05:00,5390,99072
LIEUTENANT,667.0,,2016-09-11 01:35:00-05:00,2859,99072
OFFICER,6642.0,,2016-09-10 03:52:00-05:00,2798,99073
SERGEANT,2312.0,,2016-09-10 03:57:00-05:00,5390,99073
LIEUTENANT,667.0,,2016-09-11 01:33:00-05:00,2859,99073
OFFICER,19205.0,,2016-09-10 04:20:00-05:00,26248,99074
SERGEANT,1534.0,,2016-09-10 04:22:00-05:00,21955,99074
LIEUTENANT,314.0,,2016-09-10 04:29:00-05:00,17248,99074
SERGEANT,2273.0,,2016-09-10 06:13:00-05:00,31874,99075
SERGEANT,2273.0,,2016-09-10 06:15:00-05:00,31874,99075
CAPTAIN,59.0,,2016-09-10 06:28:00-05:00,30710,99075
OFFICER,17476.0,,2016-09-10 04:41:00-05:00,14943,99076
SERGEANT,1706.0,,2016-09-10 04:45:00-05:00,7379,99076
LIEUTENANT,185.0,,2016-09-10 05:03:00-05:00,4742,99076
OFFICER,13613.0,,2016-09-10 04:52:00-05:00,5132,99077
SERGEANT,1706.0,,2016-09-10 04:54:00-05:00,7379,99077
LIEUTENANT,185.0,,2016-09-10 05:01:00-05:00,4742,99077
SERGEANT,2273.0,,2016-09-10 06:14:00-05:00,31874,99078
SERGEANT,2273.0,,2016-09-10 06:15:00-05:00,31874,99078
CAPTAIN,59.0,,2016-09-10 06:26:00-05:00,30710,99078
LIEUTENANT,537.0,,2016-09-10 05:33:00-05:00,21309,99079
SERGEANT,1194.0,,2016-09-10 05:45:00-05:00,3790,99079
LIEUTENANT,727.0,,2016-09-15 04:00:00-05:00,1490,99079
OFFICER,18563.0,,2016-09-10 07:35:00-05:00,17071,99081
SERGEANT,1718.0,,2016-09-10 07:37:00-05:00,7121,99081
LIEUTENANT,535.0,,2016-09-10 08:38:00-05:00,8836,99081
OFFICER,16058.0,,2016-09-10 07:04:00-05:00,5773,99082
SERGEANT,1708.0,,2016-09-10 07:05:00-05:00,3034,99082
LIEUTENANT,660.0,,2016-09-10 07:43:00-05:00,11008,99082
OFFICER,3591.0,,2016-09-10 08:53:00-05:00,11306,99083
SERGEANT,2304.0,,2016-09-10 09:50:00-05:00,15296,99083
LIEUTENANT,495.0,,2016-09-10 10:12:00-05:00,1097,99083
OFFICER,14075.0,,2016-09-11 01:44:00-05:00,8335,99084
SERGEANT,2326.0,,2016-09-11 01:46:00-05:00,25782,99084
LIEUTENANT,287.0,,2016-09-11 02:26:00-05:00,8525,99084
OFFICER,18574.0,,2016-09-11 01:51:00-05:00,29683,99085
SERGEANT,2326.0,,2016-09-11 01:52:00-05:00,25782,99085
LIEUTENANT,287.0,,2016-09-11 02:31:00-05:00,8525,99085
OFFICER,3617.0,,2016-09-11 01:59:00-05:00,17117,99086
SERGEANT,2326.0,,2016-09-11 02:02:00-05:00,25782,99086
LIEUTENANT,287.0,,2016-09-11 02:53:00-05:00,8525,99086
OFFICER,19096.0,,2016-09-11 03:17:00-05:00,24452,99087
SERGEANT,1305.0,,2016-09-11 03:17:00-05:00,23246,99087
CAPTAIN,27.0,,2016-09-11 03:17:00-05:00,21081,99087
OFFICER,5352.0,,2016-09-11 03:10:00-05:00,30600,99089
SERGEANT,1305.0,,2016-09-11 03:16:00-05:00,23246,99089
CAPTAIN,27.0,,2016-09-11 03:17:00-05:00,21081,99089
OFFICER,19742.0,,2016-09-11 03:09:00-05:00,5374,99090
SERGEANT,1305.0,,2016-09-11 03:11:00-05:00,23246,99090
CAPTAIN,27.0,,2016-09-11 03:13:00-05:00,21081,99090
OFFICER,13613.0,,2016-09-11 07:28:00-05:00,5132,99091
SERGEANT,1706.0,,2016-09-11 07:36:00-05:00,7379,99091
LIEUTENANT,328.0,,2016-09-11 08:10:00-05:00,18364,99091
OFFICER,7792.0,,2016-09-11 07:21:00-05:00,56,99092
SERGEANT,2290.0,,2016-09-11 07:22:00-05:00,23795,99092
LIEUTENANT,582.0,,2016-09-11 07:53:00-05:00,29134,99092
OFFICER,18863.0,,2016-09-11 06:37:00-05:00,5179,99093
SERGEANT,2290.0,,2016-09-11 07:22:00-05:00,23795,99093
LIEUTENANT,582.0,,2016-09-11 07:56:00-05:00,29134,99093
OFFICER,4870.0,,2016-09-11 09:08:00-05:00,772,99094
SERGEANT,2290.0,,2016-09-11 09:11:00-05:00,23795,99094
LIEUTENANT,471.0,,2016-09-11 10:08:00-05:00,5002,99094
OFFICER,10129.0,,2016-09-11 09:09:00-05:00,10518,99095
SERGEANT,2290.0,,2016-09-11 09:12:00-05:00,23795,99095
LIEUTENANT,471.0,,2016-09-11 10:10:00-05:00,5002,99095
OFFICER,15645.0,,2016-09-11 09:07:00-05:00,5565,99096
SERGEANT,2290.0,,2016-09-11 09:12:00-05:00,23795,99096
LIEUTENANT,471.0,,2016-09-11 10:07:00-05:00,5002,99096
OFFICER,16730.0,,2016-09-11 09:09:00-05:00,18732,99097
SERGEANT,2290.0,,2016-09-11 09:13:00-05:00,23795,99097
LIEUTENANT,471.0,,2016-09-11 10:12:00-05:00,5002,99097
OFFICER,2829.0,,2016-09-11 10:40:00-05:00,4753,99098
SERGEANT,2007.0,,2016-09-11 10:57:00-05:00,388,99098
LIEUTENANT,194.0,,2016-09-11 11:52:00-05:00,23393,99098
OFFICER,3213.0,,2016-09-11 11:04:00-05:00,11149,99099
SERGEANT,2007.0,,2016-09-11 11:06:00-05:00,388,99099
LIEUTENANT,194.0,,2016-09-11 11:50:00-05:00,23393,99099
OFFICER,9645.0,,2016-09-12 12:40:00-05:00,12047,99100
SERGEANT,2007.0,,2016-09-12 12:46:00-05:00,388,99100
LIEUTENANT,194.0,,2016-09-12 01:51:00-05:00,23393,99100
OFFICER,12815.0,,2016-09-12 03:28:00-05:00,23744,99101
SERGEANT,1271.0,,2016-09-12 03:30:00-05:00,18610,99101
LIEUTENANT,728.0,,2016-09-12 04:10:00-05:00,13336,99101
OFFICER,12426.0,,2016-09-12 05:25:00-05:00,8506,99102
SERGEANT,1337.0,,2016-09-12 06:11:00-05:00,18261,99102
LIEUTENANT,719.0,,2017-01-06 10:24:00-06:00,20249,99102
OFFICER,16365.0,,2016-09-12 06:04:00-05:00,21230,99103
SERGEANT,1337.0,,2016-09-12 06:08:00-05:00,18261,99103
LIEUTENANT,719.0,,2016-09-12 06:53:00-05:00,20249,99103
OFFICER,7782.0,,2016-09-12 10:46:00-05:00,16160,99105
SERGEANT,1841.0,,2016-09-13 12:41:00-05:00,9309,99105
LIEUTENANT,667.0,,2016-09-13 03:02:00-05:00,2859,99105
OFFICER,4615.0,,2016-09-12 11:09:00-05:00,25963,99106
SERGEANT,1841.0,,2016-09-13 12:41:00-05:00,9309,99106
LIEUTENANT,667.0,,2016-09-13 03:03:00-05:00,2859,99106
OFFICER,18420.0,,2016-09-13 01:38:00-05:00,24376,99107
SERGEANT,1159.0,,2016-09-13 02:20:00-05:00,18715,99107
LIEUTENANT,431.0,,2016-09-13 03:05:00-05:00,31135,99107
OFFICER,3871.0,,2016-09-13 01:59:00-05:00,12927,99108
LIEUTENANT,497.0,,2016-09-13 02:25:00-05:00,18055,99108
LIEUTENANT,497.0,,2016-09-13 04:49:00-05:00,18055,99108
OFFICER,17117.0,,2016-09-13 02:06:00-05:00,31748,99109
LIEUTENANT,497.0,,2016-09-13 02:25:00-05:00,18055,99109
LIEUTENANT,497.0,,2016-09-13 04:50:00-05:00,18055,99109
OFFICER,17660.0,,2016-09-13 02:11:00-05:00,15998,99110
LIEUTENANT,497.0,,2016-09-13 02:26:00-05:00,18055,99110
LIEUTENANT,497.0,,2016-09-13 04:50:00-05:00,18055,99110
OFFICER,9942.0,,2016-09-13 02:26:00-05:00,8248,99111
SERGEANT,945.0,,2016-09-13 02:27:00-05:00,28520,99111
LIEUTENANT,431.0,,2016-09-13 03:46:00-05:00,31135,99111
OFFICER,7919.0,,2016-09-13 12:37:00-05:00,19835,99113
SERGEANT,1340.0,,2016-09-13 01:23:00-05:00,7862,99113
LIEUTENANT,260.0,,2016-09-13 05:22:00-05:00,21774,99113
OFFICER,11341.0,,2016-09-13 01:47:00-05:00,533,99114
SERGEANT,1467.0,,2016-09-13 01:48:00-05:00,32166,99114
LIEUTENANT,240.0,,2016-09-13 05:46:00-05:00,1359,99114
OFFICER,11877.0,,2016-09-13 01:40:00-05:00,8041,99115
SERGEANT,1467.0,,2016-09-13 01:43:00-05:00,32166,99115
LIEUTENANT,240.0,,2016-09-13 05:47:00-05:00,1359,99115
OFFICER,15017.0,,2016-09-13 03:06:00-05:00,18800,99116
LIEUTENANT,361.0,,2016-09-13 03:12:00-05:00,27504,99116
LIEUTENANT,361.0,,2016-09-13 03:12:00-05:00,27504,99116
OFFICER,3786.0,,2016-09-13 02:58:00-05:00,20035,99117
SERGEANT,2334.0,,2016-09-13 02:58:00-05:00,31411,99117
LIEUTENANT,361.0,,2016-09-13 03:10:00-05:00,27504,99117
OFFICER,10649.0,,2016-09-13 04:07:00-05:00,29270,99118
SERGEANT,2428.0,,2016-09-13 04:44:00-05:00,29380,99118
LIEUTENANT,243.0,,2016-09-13 06:10:00-05:00,28612,99118
OFFICER,12313.0,,2016-09-13 04:07:00-05:00,27084,99119
SERGEANT,2428.0,,2016-09-13 04:42:00-05:00,29380,99119
LIEUTENANT,243.0,,2016-09-13 06:14:00-05:00,28612,99119
OFFICER,19163.0,,2016-09-13 05:52:00-05:00,25808,99122
SERGEANT,2462.0,,2016-09-13 05:59:00-05:00,6765,99122
LIEUTENANT,619.0,,2016-09-13 07:31:00-05:00,26777,99122
OFFICER,9871.0,,2016-09-13 11:11:00-05:00,5914,99125
SERGEANT,2605.0,,2016-09-13 11:39:00-05:00,31144,99125
LIEUTENANT,495.0,,2016-09-14 12:26:00-05:00,1097,99125
OFFICER,17775.0,,2016-09-13 11:29:00-05:00,8304,99128
SERGEANT,1838.0,,2016-09-13 11:43:00-05:00,27365,99128
LIEUTENANT,513.0,,2016-09-14 12:15:00-05:00,26182,99128
OFFICER,12983.0,,2016-09-14 12:54:00-05:00,10372,99129
SERGEANT,1042.0,,2016-09-14 01:38:00-05:00,7656,99129
CAPTAIN,21.0,,2016-09-14 07:05:00-05:00,11509,99129
SERGEANT,1400.0,,2016-09-13 11:37:00-05:00,6254,99130
SERGEANT,1838.0,,2016-09-13 11:41:00-05:00,27365,99130
LIEUTENANT,513.0,,2016-09-14 12:13:00-05:00,26182,99130
OFFICER,19165.0,,2016-09-14 01:58:00-05:00,22150,99131
SERGEANT,2493.0,,2016-09-14 04:37:00-05:00,12480,99131
CAPTAIN,21.0,,2016-09-14 06:59:00-05:00,11509,99131
OFFICER,19148.0,,2016-09-14 02:05:00-05:00,28309,99132
SERGEANT,2493.0,,2016-09-14 04:35:00-05:00,12480,99132
CAPTAIN,21.0,,2016-09-14 06:47:00-05:00,11509,99132
OFFICER,19219.0,,2016-09-14 02:05:00-05:00,29204,99133
SERGEANT,2493.0,,2016-09-14 04:32:00-05:00,12480,99133
CAPTAIN,21.0,,2016-09-14 06:38:00-05:00,11509,99133
OFFICER,5420.0,,2016-09-14 03:17:00-05:00,6937,99135
SERGEANT,1394.0,,2016-09-14 03:34:00-05:00,22612,99135
LIEUTENANT,185.0,,2016-09-14 03:53:00-05:00,4742,99135
OFFICER,8990.0,,2016-09-14 03:08:00-05:00,33852,99136
SERGEANT,1394.0,,2016-09-14 03:13:00-05:00,22612,99136
LIEUTENANT,185.0,,2016-09-14 03:56:00-05:00,4742,99136
OFFICER,13910.0,,2016-09-14 06:28:00-05:00,2579,99137
SERGEANT,2498.0,,2016-09-14 07:10:00-05:00,11656,99137
LIEUTENANT,251.0,,2016-09-14 07:38:00-05:00,9152,99137
OFFICER,19401.0,,2016-09-14 06:28:00-05:00,878,99138
SERGEANT,2498.0,,2016-09-14 07:08:00-05:00,11656,99138
LIEUTENANT,251.0,,2016-09-14 07:39:00-05:00,9152,99138
OFFICER,19551.0,,2016-09-14 01:59:00-05:00,18063,99142
SERGEANT,1806.0,,2016-12-29 02:40:00-06:00,19336,99142
LIEUTENANT,506.0,,2017-01-10 12:37:00-06:00,14524,99142
OFFICER,18312.0,,2016-09-14 05:21:00-05:00,21244,99143
LIEUTENANT,361.0,,2016-09-14 05:24:00-05:00,27504,99143
LIEUTENANT,361.0,,2016-09-14 05:34:00-05:00,27504,99143
OFFICER,10218.0,,2016-09-14 08:31:00-05:00,23130,99144
SERGEANT,1119.0,,2016-09-14 08:33:00-05:00,15728,99144
LIEUTENANT,278.0,,2016-09-14 08:36:00-05:00,18472,99144
OFFICER,18988.0,,2016-09-14 05:16:00-05:00,28404,99145
SERGEANT,1119.0,,2016-09-14 08:27:00-05:00,15728,99145
LIEUTENANT,278.0,,2016-09-14 08:33:00-05:00,18472,99145
OFFICER,17373.0,,2016-09-14 05:29:00-05:00,11727,99146
LIEUTENANT,361.0,,2016-09-14 05:35:00-05:00,27504,99146
LIEUTENANT,361.0,,2016-09-14 05:35:00-05:00,27504,99146
SERGEANT,1176.0,,2016-09-14 10:24:00-05:00,2168,99147
LIEUTENANT,633.0,,2016-09-14 10:32:00-05:00,9648,99147
LIEUTENANT,633.0,,2016-09-14 10:35:00-05:00,9648,99147
OFFICER,17108.0,,2016-09-15 01:46:00-05:00,6327,99151
SERGEANT,836.0,,2016-09-15 02:13:00-05:00,25700,99151
LIEUTENANT,509.0,,2016-09-15 02:41:00-05:00,18801,99151
OFFICER,15485.0,,2016-09-15 01:57:00-05:00,29271,99152
SERGEANT,836.0,,2016-09-15 02:12:00-05:00,25700,99152
LIEUTENANT,509.0,,2016-09-15 02:44:00-05:00,18801,99152
SERGEANT,1683.0,,2016-09-15 08:03:00-05:00,3497,99153
LIEUTENANT,345.0,,2016-09-15 08:40:00-05:00,20067,99153
LIEUTENANT,345.0,,2016-09-15 10:01:00-05:00,20067,99153
SERGEANT,1512.0,,2016-09-15 06:06:00-05:00,6174,99154
SERGEANT,1509.0,,2016-09-15 11:49:00-05:00,10609,99154
LIEUTENANT,607.0,,2016-09-16 12:57:00-05:00,9014,99154
OFFICER,9063.0,,2016-09-15 06:22:00-05:00,18588,99155
SERGEANT,1509.0,,2016-09-15 11:52:00-05:00,10609,99155
LIEUTENANT,607.0,,2016-09-16 12:46:00-05:00,9014,99155
SERGEANT,2024.0,,2016-09-15 09:58:00-05:00,31718,99157
SERGEANT,2026.0,,2016-09-15 10:01:00-05:00,2189,99157
LIEUTENANT,267.0,,2016-09-15 10:14:00-05:00,5216,99157
OFFICER,15210.0,,2016-09-16 02:34:00-05:00,9472,99159
SERGEANT,2437.0,,2016-09-16 02:37:00-05:00,10760,99159
LIEUTENANT,513.0,,2016-09-16 03:03:00-05:00,26182,99159
OFFICER,11803.0,,2016-09-21 01:22:00-05:00,2487,99160
SERGEANT,1916.0,,2016-09-21 02:26:00-05:00,18314,99160
LIEUTENANT,191.0,,2016-09-23 05:15:00-05:00,4149,99160
OFFICER,16075.0,,2016-09-16 08:56:00-05:00,21973,99162
SERGEANT,1587.0,,2016-09-16 09:16:00-05:00,14476,99162
LIEUTENANT,307.0,,2016-09-16 09:23:00-05:00,13415,99162
OFFICER,18694.0,,2016-09-16 09:14:00-05:00,25037,99163
SERGEANT,1587.0,,2016-09-16 09:17:00-05:00,14476,99163
LIEUTENANT,307.0,,2016-09-16 09:22:00-05:00,13415,99163
OFFICER,2970.0,,2016-09-17 02:12:00-05:00,17262,99165
SERGEANT,2105.0,,2016-09-17 02:18:00-05:00,28661,99165
LIEUTENANT,224.0,,2016-09-17 02:40:00-05:00,21473,99165
OFFICER,9651.0,,2016-09-17 01:29:00-05:00,10353,99166
SERGEANT,1260.0,,2016-09-17 01:40:00-05:00,18707,99166
LIEUTENANT,555.0,,2016-09-17 05:50:00-05:00,29729,99166
OFFICER,16685.0,,2016-09-17 02:17:00-05:00,1268,99167
SERGEANT,1260.0,,2016-09-17 02:20:00-05:00,18707,99167
LIEUTENANT,555.0,,2016-09-17 05:49:00-05:00,29729,99167
OFFICER,13214.0,,2016-09-17 05:00:00-05:00,27676,99168
LIEUTENANT,667.0,,2016-09-17 05:26:00-05:00,2859,99168
LIEUTENANT,667.0,,2016-09-17 11:54:00-05:00,2859,99168
,,,2016-09-17 05:19:00-05:00,21836,99169
LIEUTENANT,667.0,,2016-09-17 05:25:00-05:00,2859,99169
LIEUTENANT,667.0,,2016-09-17 11:57:00-05:00,2859,99169
,,,2016-09-17 05:39:00-05:00,31456,99170
LIEUTENANT,667.0,,2016-09-17 05:43:00-05:00,2859,99170
LIEUTENANT,667.0,,2016-09-17 11:52:00-05:00,2859,99170
OFFICER,4023.0,,2016-09-17 05:32:00-05:00,5321,99174
SERGEANT,2166.0,,2016-09-17 05:47:00-05:00,5554,99174
LIEUTENANT,217.0,,2016-09-17 05:49:00-05:00,26555,99174
OFFICER,18509.0,,2016-09-17 02:51:00-05:00,18274,99177
SERGEANT,2166.0,,2016-09-17 03:17:00-05:00,5554,99177
LIEUTENANT,217.0,,2016-09-17 04:49:00-05:00,26555,99177
OFFICER,12404.0,,2016-09-17 07:44:00-05:00,32332,99180
SERGEANT,1616.0,,2016-09-17 07:45:00-05:00,6696,99180
LIEUTENANT,582.0,,2016-09-17 08:29:00-05:00,29134,99180
SERGEANT,1836.0,,2016-09-17 08:25:00-05:00,3017,99181
SERGEANT,801.0,,2016-09-17 08:38:00-05:00,15632,99181
CAPTAIN,93.0,,2016-09-17 08:48:00-05:00,6224,99181
OFFICER,3764.0,,2016-09-17 11:08:00-05:00,5925,99182
SERGEANT,1679.0,,2016-09-17 11:09:00-05:00,9863,99182
LIEUTENANT,471.0,,2016-09-17 11:29:00-05:00,5002,99182
OFFICER,13845.0,,2016-09-17 10:37:00-05:00,9299,99183
SERGEANT,1679.0,,2016-09-17 10:48:00-05:00,9863,99183
LIEUTENANT,471.0,,2016-09-17 11:27:00-05:00,5002,99183
OFFICER,15358.0,,2016-09-17 09:56:00-05:00,19671,99184
SERGEANT,887.0,,2016-09-17 10:44:00-05:00,25799,99184
LIEUTENANT,396.0,,2016-09-17 10:56:00-05:00,25909,99184
OFFICER,3145.0,,2016-09-18 12:36:00-05:00,29566,99185
SERGEANT,2083.0,,2016-09-18 12:39:00-05:00,25602,99185
LIEUTENANT,233.0,,2016-09-18 01:04:00-05:00,8417,99185
OFFICER,18870.0,,2016-09-18 01:08:00-05:00,23112,99188
SERGEANT,2422.0,,2016-09-18 01:09:00-05:00,32352,99188
LIEUTENANT,471.0,,2016-09-18 03:43:00-05:00,5002,99188
OFFICER,17014.0,,2016-09-18 02:13:00-05:00,29439,99190
SERGEANT,1864.0,,2016-09-18 02:24:00-05:00,27448,99190
LIEUTENANT,396.0,,2016-09-18 02:49:00-05:00,25909,99190
OFFICER,17274.0,,2016-09-18 02:13:00-05:00,8803,99191
SERGEANT,1864.0,,2016-09-18 02:23:00-05:00,27448,99191
LIEUTENANT,396.0,,2016-09-18 02:47:00-05:00,25909,99191
OFFICER,12405.0,,2016-09-18 04:42:00-05:00,16575,99192
SERGEANT,2494.0,,2016-09-18 05:29:00-05:00,13113,99192
LIEUTENANT,172.0,,2016-09-18 05:38:00-05:00,7047,99192
OFFICER,11786.0,,2016-09-18 03:49:00-05:00,116,99193
SERGEANT,2494.0,,2016-09-18 05:28:00-05:00,13113,99193
LIEUTENANT,172.0,,2016-09-18 05:37:00-05:00,7047,99193
SERGEANT,2121.0,,2016-09-18 09:40:00-05:00,24612,99194
LIEUTENANT,506.0,,2016-09-18 09:42:00-05:00,14524,99194
LIEUTENANT,506.0,,2016-09-18 09:49:00-05:00,14524,99194
OFFICER,7569.0,,2016-09-18 11:52:00-05:00,5430,99195
SERGEANT,1273.0,,2016-09-18 11:55:00-05:00,25717,99195
LIEUTENANT,596.0,,2016-09-18 12:16:00-05:00,25835,99195
OFFICER,10406.0,,2016-09-18 12:46:00-05:00,8344,99196
SERGEANT,1558.0,,2016-09-18 12:54:00-05:00,16233,99196
LIEUTENANT,596.0,,2016-09-18 12:59:00-05:00,25835,99196
OFFICER,11533.0,,2016-09-18 12:05:00-05:00,16282,99197
SERGEANT,1959.0,,2016-09-18 12:10:00-05:00,19763,99197
LIEUTENANT,182.0,,2016-09-18 12:16:00-05:00,1619,99197
OFFICER,7176.0,,2016-09-18 07:52:00-05:00,15553,99198
SERGEANT,1552.0,,2016-09-18 07:56:00-05:00,30016,99198
LIEUTENANT,633.0,,2016-09-18 09:09:00-05:00,9648,99198
OFFICER,18431.0,,2016-09-18 09:28:00-05:00,19272,99205
SERGEANT,1010.0,,2016-09-18 09:49:00-05:00,28293,99205
LIEUTENANT,383.0,,2016-09-18 09:57:00-05:00,7044,99205
OFFICER,5284.0,,2016-09-18 09:25:00-05:00,6651,99206
SERGEANT,1986.0,,2016-09-18 09:53:00-05:00,21221,99206
LIEUTENANT,243.0,,2016-09-18 10:11:00-05:00,28612,99206
SERGEANT,1986.0,,2016-09-18 09:25:00-05:00,21221,99207
SERGEANT,1305.0,,2016-09-18 09:48:00-05:00,23246,99207
LIEUTENANT,243.0,,2016-09-18 10:14:00-05:00,28612,99207
OFFICER,16044.0,,2016-09-18 09:41:00-05:00,18808,99208
SERGEANT,1986.0,,2016-09-18 09:52:00-05:00,21221,99208
LIEUTENANT,243.0,,2016-09-18 10:05:00-05:00,28612,99208
OFFICER,19137.0,,2016-09-18 11:44:00-05:00,19595,99209
SERGEANT,2352.0,,2016-09-18 11:50:00-05:00,26610,99209
LIEUTENANT,314.0,,2016-09-19 03:07:00-05:00,17248,99209
OFFICER,17447.0,,2016-09-19 04:04:00-05:00,25200,99210
SERGEANT,1093.0,,2016-09-19 04:12:00-05:00,3716,99210
LIEUTENANT,314.0,,2016-09-19 04:23:00-05:00,17248,99210
OFFICER,19458.0,,2016-09-19 04:04:00-05:00,28726,99211
SERGEANT,1093.0,,2016-09-19 04:11:00-05:00,3716,99211
LIEUTENANT,314.0,,2016-09-19 04:24:00-05:00,17248,99211
SERGEANT,1622.0,,2016-09-19 08:23:00-05:00,2259,99212
LIEUTENANT,228.0,,2016-09-19 08:27:00-05:00,30520,99212
LIEUTENANT,228.0,,2016-09-19 08:42:00-05:00,30520,99212
OFFICER,7713.0,,2016-09-19 01:44:00-05:00,29156,99214
SERGEANT,1064.0,,2016-09-19 02:12:00-05:00,23028,99214
LIEUTENANT,423.0,,2016-09-21 11:03:00-05:00,4245,99214
OFFICER,18293.0,,2016-09-19 01:44:00-05:00,16523,99215
SERGEANT,1064.0,,2016-09-19 02:12:00-05:00,23028,99215
LIEUTENANT,423.0,,2016-09-21 11:04:00-05:00,4245,99215
SERGEANT,2020.0,,2016-09-19 01:56:00-05:00,11007,99216
LIEUTENANT,624.0,,2016-09-19 05:03:00-05:00,15511,99216
LIEUTENANT,624.0,,2016-09-19 05:14:00-05:00,15511,99216
OFFICER,6872.0,,2016-09-19 11:41:00-05:00,12529,99218
SERGEANT,1438.0,,2016-09-19 11:56:00-05:00,4918,99218
LIEUTENANT,183.0,,2016-09-20 01:26:00-05:00,20125,99218
OFFICER,12287.0,,2016-09-19 11:02:00-05:00,9370,99220
SERGEANT,1058.0,,2016-09-19 11:12:00-05:00,25144,99220
LIEUTENANT,471.0,,2016-09-20 03:18:00-05:00,5002,99220
OFFICER,13320.0,,2016-09-19 11:07:00-05:00,10507,99221
SERGEANT,2005.0,,2016-09-19 11:11:00-05:00,13424,99221
LIEUTENANT,624.0,,2016-09-19 11:27:00-05:00,15511,99221
SERGEANT,2290.0,,2016-09-19 11:06:00-05:00,23795,99222
SERGEANT,1058.0,,2016-09-19 11:11:00-05:00,25144,99222
LIEUTENANT,471.0,,2016-09-20 03:21:00-05:00,5002,99222
OFFICER,13284.0,,2016-09-19 11:15:00-05:00,9574,99223
SERGEANT,1058.0,,2016-09-19 11:18:00-05:00,25144,99223
LIEUTENANT,471.0,,2016-09-20 03:14:00-05:00,5002,99223
OFFICER,12030.0,,2016-09-20 12:13:00-05:00,18529,99224
SERGEANT,1954.0,,2016-09-20 12:15:00-05:00,21013,99224
LIEUTENANT,560.0,,2016-09-20 12:19:00-05:00,4118,99224
OFFICER,18585.0,,2016-09-20 06:29:00-05:00,22053,99227
SERGEANT,2577.0,,2016-09-20 06:41:00-05:00,18702,99227
LIEUTENANT,553.0,,2016-09-20 07:32:00-05:00,1992,99227
OFFICER,10733.0,,2016-09-20 08:48:00-05:00,7878,99230
SERGEANT,1836.0,,2016-09-20 08:53:00-05:00,3017,99230
LIEUTENANT,624.0,,2016-09-20 10:30:00-05:00,15511,99230
OFFICER,7110.0,,2016-09-20 08:41:00-05:00,22076,99231
SERGEANT,1836.0,,2016-09-20 08:53:00-05:00,3017,99231
LIEUTENANT,624.0,,2016-09-20 10:32:00-05:00,15511,99231
OFFICER,17019.0,,2016-09-20 08:52:00-05:00,15245,99232
SERGEANT,1836.0,,2016-09-20 08:57:00-05:00,3017,99232
LIEUTENANT,624.0,,2016-09-20 10:32:00-05:00,15511,99232
SERGEANT,2646.0,,2016-09-20 09:34:00-05:00,5215,99233
LIEUTENANT,415.0,,2016-09-21 02:48:00-05:00,19883,99233
LIEUTENANT,415.0,,2016-09-21 02:54:00-05:00,19883,99233
OFFICER,11106.0,,2016-09-20 08:25:00-05:00,22731,99234
SERGEANT,1836.0,,2016-09-20 08:52:00-05:00,3017,99234
LIEUTENANT,624.0,,2016-09-20 10:31:00-05:00,15511,99234
OFFICER,3961.0,,2016-09-20 09:18:00-05:00,20349,99236
LIEUTENANT,415.0,,2016-09-21 02:49:00-05:00,19883,99236
LIEUTENANT,415.0,,2016-09-21 02:54:00-05:00,19883,99236
OFFICER,4350.0,,2016-09-20 10:06:00-05:00,12054,99237
SERGEANT,1849.0,,2016-09-20 10:08:00-05:00,20205,99237
LIEUTENANT,351.0,,2016-09-20 10:44:00-05:00,31739,99237
OFFICER,16756.0,,2016-09-20 09:53:00-05:00,28774,99238
SERGEANT,1259.0,,2016-09-20 09:58:00-05:00,27545,99238
LIEUTENANT,513.0,,2016-09-21 12:29:00-05:00,26182,99238
OFFICER,19482.0,,2016-09-20 10:04:00-05:00,11062,99239
SERGEANT,1259.0,,2016-09-20 10:14:00-05:00,27545,99239
LIEUTENANT,513.0,,2016-09-21 12:25:00-05:00,26182,99239
OFFICER,13954.0,,2016-09-20 11:58:00-05:00,15708,99242
SERGEANT,1087.0,,2016-09-20 11:58:00-05:00,29236,99242
LIEUTENANT,287.0,,2016-09-21 03:52:00-05:00,8525,99242
SERGEANT,1087.0,,2016-09-20 11:53:00-05:00,29236,99243
LIEUTENANT,287.0,,2016-09-21 03:55:00-05:00,8525,99243
LIEUTENANT,287.0,,2016-09-21 03:59:00-05:00,8525,99243
OFFICER,11480.0,,2016-09-21 12:49:00-05:00,10395,99244
SERGEANT,2529.0,,2016-09-21 03:56:00-05:00,25418,99244
LIEUTENANT,727.0,,2016-09-21 06:54:00-05:00,1490,99244
OFFICER,14740.0,,2016-09-21 12:49:00-05:00,24754,99245
SERGEANT,2529.0,,2016-09-21 03:57:00-05:00,25418,99245
LIEUTENANT,727.0,,2016-09-21 06:53:00-05:00,1490,99245
OFFICER,13284.0,,2016-09-21 01:04:00-05:00,9574,99246
SERGEANT,1843.0,,2016-09-21 01:41:00-05:00,5466,99246
LIEUTENANT,603.0,,2016-09-21 01:44:00-05:00,6222,99246
OFFICER,17441.0,,2016-09-21 01:48:00-05:00,23392,99247
LIEUTENANT,727.0,,2016-09-21 07:00:00-05:00,1490,99247
LIEUTENANT,727.0,,2016-09-21 07:03:00-05:00,1490,99247
